# Source: https://andersonbioinfo.github.io/SurfSeq_Gene_coverage/
# Repo: https://github.com/andersonbioinfo/SurfSeq_Gene_coverage  commit 9ef3f77e31f998947672920e86f1e091fcfce5f5 (2025-07-26)
# Column: percentage of each gene's coding region covered by the SurfSeq panel design
gene	pct_coding_covered
BIVM-ERCC5	100
BLCAP	100
BLID	100
BLK	100
BLM	100
BLMH	100
BLNK	100
BLOC1S1	100
BLOC1S2	100
BLOC1S3	99.6059
BLOC1S4	100
BLOC1S5	100
BLOC1S6	100
BLTP1	100
BLTP2	100
BLTP3A	100
BLTP3B	100
BLVRA	100
BLVRB	100
BLZF1	100
BMERB1	100
BMF	100
BMP1	100
BMP10	100
BMP15	100
BMP2	100
BMP2K	100
BMP3	100
BMP4	100
BMP5	100
BMP6	98.2702
BMP7	100
BMP8A	83.7745
BMP8B	76.3826
BMPER	100
BMPR1A	100
BMPR1B	100
BMPR2	100
BMS1	100
BMT2	100
BMX	100
BNC1	94.7475
BNC2	100
BNIP1	100
BNIP2	100
BNIP3	99.6443
BNIP3L	100
BNIP5	100
BNIPL	100
BOC	100
BOD1	100
BOD1L1	99.612
BOD1L2	100
BOK	100
BOLA1	100
BOLA2-SMG1P6	10.163
BOLA2B	0
BOLA3	100
BOLL	100
BOP1	99.2063
BORA	100
BORCS5	100
BORCS6	100
BORCS7	100
BORCS8-MEF2B	100
BPGM	100
BPHL	100
BPI	100
BPIFA1	100
BPIFA2	100
BPIFA3	100
BPIFB1	100
BPIFB2	100
BPIFB3	100
BPIFB4	100
BPIFB6	100
BPIFC	100
BPNT1	100
BPNT2	100
BPTF	99.3379
BPY2	0
BPY2B	0
BPY2C	0
BRAF	100
BRAP	100
BRAT1	100
BRCA1	100
BRCA2	100
BRCC3	100
BRD1	100
BRD2	100
BRD3	100
BRD3OS	100
BRD4	99.3565
BRD7	100
BRD8	100
BRD9	99.7801
BRDT	100
BRF1	98.164
BRF2	100
BRI3	94.9451
BRI3BP	95.7433
BRICD5	100
BRINP1	100
BRINP2	100
BRINP3	100
BRIP1	100
BRIX1	100
BRK1	100
BRME1	100
BRMS1	100
BRMS1L	100
BROX	100
BRPF1	100
BRPF3	100
BRS3	100
BRSK1	98.7815
BRSK2	99.7924
BRWD1	100
BRWD3	100
BSCL2	100
BSDC1	100
BSG	100
BSN	94.9732
BSND	100
BSPH1	100
BSPRY	99.9171
BST1	100
BST2	100
BSX	100
BTAF1	98
BTBD1	100
BTBD10	100
BTBD16	100
BTBD17	99.6899
BTBD18	100
BTBD19	100
BTBD2	95.3262
BTBD3	97.0053
BTBD7	100
BTBD8	100
BTBD9	100
BTC	100
BTD	100
BTF3	100
BTF3L4	100
BTG1	100
BTG2	100
BTG3	100
BTG4	100
BTK	100
BTLA	100
BTN1A1	100
BTN2A1	100
BTN2A2	100
BTN3A1	99.7388
BTN3A2	99.533
BTN3A3	100
BTNL2	100
BTNL3	100
BTNL8	94
BTNL9	99.9707
BTRC	100
BUB1	100
BUB1B	100
BUB1B-PAK6	100
BUB3	100
BUD13	100
BUD23	100
BUD31	100
BVES	100
BYSL	100
BZW1	100
BZW2	100
C10orf120	100
C10orf143	100
C10orf53	100
C10orf67	100
C10orf71	100
C10orf82	100
C10orf88	100
C10orf90	100
C10orf95	89.3535
C11orf1	100
C11orf16	100
C11orf21	100
C11orf24	100
C11orf42	100
C11orf52	100
C11orf54	100
C11orf58	100
C11orf65	100
C11orf68	88.1967
C11orf71	100
C11orf80	100
C11orf86	100
C11orf87	100
C11orf91	99.1129
C11orf94	100
C11orf96	93.0622
C11orf97	100
C11orf98	100
C12orf29	100
C12orf4	100
C12orf40	100
C12orf42	100
C12orf43	100
C12orf50	100
C12orf54	100
C12orf56	100
C12orf57	100
C12orf60	100
C12orf71	100
C12orf73	100
C12orf75	100
C12orf76	100
C13orf42	100
C13orf46	100
C14orf119	100
C14orf132	100
C14orf180	100
C14orf28	100
C14orf39	100
C14orf93	100
C15orf39	100
C15orf40	100
C15orf48	100
C15orf61	100
C16orf46	100
C16orf54	100
C16orf72	100
C16orf74	100
C16orf78	100
C16orf82	100
C16orf86	100
C16orf87	100
C16orf89	100
C16orf90	100
C16orf91	100
C16orf92	100
C16orf95	100
C16orf96	100
C17orf100	100
C17orf114	100
C17orf49	100
C17orf50	100
C17orf58	89.9733
C17orf64	100
C17orf67	100
C17orf75	100
C17orf80	100
C17orf97	99.6281
C17orf98	100
C17orf99	100
C18orf21	100
C18orf25	100
C18orf32	100
C18orf54	100
C18orf63	100
C19orf12	100
C19orf18	100
C19orf25	100
C19orf38	100
C19orf44	100
C19orf47	100
C19orf53	100
C19orf54	100
C19orf67	100
C19orf73	100
C19orf81	100
C19orf84	100
C19orf85	100
C1D	100
C1GALT1	100
C1GALT1C1	100
C1QA	100
C1QB	100
C1QBP	100
C1QC	100
C1QL1	100
C1QL2	100
C1QL3	96.2755
C1QL4	100
C1QTNF1	100
C1QTNF12	100
C1QTNF2	100
C1QTNF3	100
C1QTNF4	99.9798
C1QTNF5	100
C1QTNF6	100
C1QTNF7	100
C1QTNF8	100
C1QTNF9	100
C1QTNF9B	100
C1R	100
C1RL	100
C1S	100
C1orf100	100
C1orf105	100
C1orf109	100
C1orf112	100
C1orf115	100
C1orf116	100
C1orf122	99.967
C1orf127	100
C1orf131	100
C1orf141	100
C1orf146	100
C1orf159	100
C1orf162	100
C1orf167	100
C1orf174	100
C1orf185	100
C1orf198	100
C1orf21	100
C1orf210	100
C1orf216	100
C1orf226	100
C1orf232	98.5932
C1orf35	100
C1orf43	100
C1orf50	100
C1orf52	100
C1orf53	100
C1orf54	100
C1orf56	100
C1orf68	100
C1orf74	100
C1orf87	100
C1orf94	100
C2	99.9783
C20orf141	100
C20orf173	100
C20orf202	100
C20orf203	85.4931
C20orf204	100
C20orf27	100
C20orf85	100
C20orf96	100
C21orf140	0
C21orf58	100
C21orf62	100
C21orf91	100
C22orf15	100
C22orf23	100
C22orf31	72.165
C22orf39	100
C22orf42	100
C2CD2	100
C2CD2L	100
C2CD3	100
C2CD4A	93.2973
C2CD4B	91.653
C2CD4C	100
C2CD4D	93.032
C2CD5	100
C2CD6	100
C2orf16	100
C2orf42	100
C2orf49	100
C2orf50	100
C2orf66	100
C2orf68	100
C2orf69	100
C2orf72	88.2229
C2orf73	100
C2orf74	100
C2orf76	100
C2orf78	100
C2orf80	100
C2orf81	100
C2orf88	100
C2orf92	100
C3	100
C3AR1	100
C3orf14	100
C3orf18	100
C3orf20	100
C3orf22	100
C3orf33	100
C3orf38	100
C3orf49	100
C3orf52	100
C3orf56	100
C3orf62	100
C3orf70	100
C3orf80	99.3011
C3orf84	100
C3orf85	100
C4A	20.5812
C4B	21.7277
C4BPA	100
C4BPB	100
C4orf17	100
C4orf19	100
C4orf3	100
C4orf33	100
C4orf36	100
C4orf45	100
C4orf46	100
C4orf47	100
C4orf48	99.3038
C4orf50	100
C4orf51	100
C4orf54	100
C5	100
C5AR1	100
C5AR2	100
C5orf15	100
C5orf22	100
C5orf24	100
C5orf34	100
C5orf46	100
C5orf47	100
C5orf49	100
C5orf52	100
C5orf58	100
C5orf63	100
C6	100
C6orf118	91.6667
C6orf120	100
C6orf132	85.8421
C6orf136	100
C6orf141	100
C6orf15	100
C6orf163	100
C6orf226	100
C6orf47	100
C6orf52	88.8889
C6orf58	100
C6orf62	83.3333
C6orf89	100
C7	100
C7orf25	100
C7orf31	100
C7orf33	100
C7orf50	99.0166
C7orf57	100
C8A	100
C8B	100
C8G	100
C8orf33	100
C8orf34	100
C8orf44-SGK3	100
C8orf58	96.5714
C8orf74	100
C8orf76	100
C8orf82	100
C8orf88	100
C8orf89	100
C9	100
C9orf131	100
C9orf152	100
C9orf153	100
C9orf24	100
C9orf40	95.3756
C9orf43	100
C9orf57	100
C9orf64	100
C9orf72	100
C9orf78	100
C9orf85	100
CA1	100
CA10	100
CA11	100
CA12	100
CA13	100
CA14	100
CA2	100
CA3	100
CA4	100
CA5A	100
CA5B	100
CA6	100
CA7	100
CA8	100
CA9	100
CAAP1	100
CAB39	100
CAB39L	100
CABCOCO1	100
CABIN1	99.9977
CABLES1	98.5419
CABLES2	96.7956
CABP1	98.8494
CABP2	100
CABP4	100
CABP5	100
CABP7	100
CABS1	100
CABYR	100
CACFD1	100
CACHD1	100
CACNA1A	99.9903
CACNA1B	99.4226
CACNA1C	100
CACNA1D	100
CACNA1E	100
CACNA1F	100
CACNA1G	100
CACNA1H	99.9193
CACNA1I	99.5842
CACNA1S	100
CACNA2D1	97.7273
CACNA2D2	99.6316
CACNA2D3	100
CACNA2D4	100
CACNB1	100
CACNB2	100
CACNB3	100
CACNB4	100
CACNG1	100
CACNG2	100
CACNG3	100
CACNG4	100
CACNG5	100
CACNG6	100
CACNG7	100
CACNG8	95.8182
CACTIN	100
CACUL1	100
CACYBP	100
CAD	100
CADM1	100
CADM2	100
CADM3	100
CADM4	96.3542
CADPS	99.7475
CADPS2	100
CAGE1	100
CALB1	100
CALB2	100
CALCA	100
CALCB	100
CALCOCO1	100
CALCOCO2	100
CALCR	100
CALCRL	100
CALD1	100
CALHM1	100
CALHM2	100
CALHM3	100
CALHM4	100
CALHM6	99.9774
CALM1	100
CALM2	100
CALM3	100
CALML3	100
CALML4	100
CALML5	100
CALML6	100
CALN1	100
CALR	100
CALR3	100
CALU	100
CAMK1	100
CAMK1D	100
CAMK1G	100
CAMK2A	100
CAMK2B	100
CAMK2D	100
CAMK2G	100
CAMK2N1	100
CAMK4	100
CAMKK1	100
CAMKK2	100
CAMKMT	94.7826
CAMKV	100
CAMLG	100
CAMP	100
CAMSAP1	99.9028
CAMSAP2	100
CAMSAP3	99.8293
CAMTA1	100
CAMTA2	100
CAND1	100
CAND2	100
CANT1	100
CANX	100
CAP1	100
CAP2	100
CAPG	100
CAPN1	100
CAPN10	100
CAPN12	100
CAPN13	100
CAPN14	100
CAPN15	100
CAPN2	100
CAPN3	100
CAPN5	100
CAPN6	100
CAPN7	100
CAPN8	100
CAPN9	100
CAPNS1	98.7368
CAPRIN1	100
CAPRIN2	100
CAPS	100
CAPS2	100
CAPSL	100
CAPZA1	100
CAPZA2	100
CAPZA3	100
CAPZB	100
CARD10	100
CARD11	100
CARD14	100
CARD16	100
CARD18	100
CARD19	100
CARD6	100
CARD8	100
CARD9	100
CARF	100
CARHSP1	100
CARM1	98.9716
CARMIL1	99.9974
CARMIL2	99.7893
CARMIL3	100
CARNMT1	100
CARNS1	99.5836
CARS1	100
CARS2	100
CARTPT	100
CASC3	100
CASD1	100
CASK	100
CASKIN1	98.5283
CASKIN2	100
CASP1	100
CASP10	100
CASP14	100
CASP2	100
CASP3	100
CASP4	100
CASP5	100
CASP6	100
CASP7	100
CASP8	100
CASP8AP2	100
CASP9	100
CASQ1	100
CASQ2	100
CASR	100
CASS4	100
CAST	100
CASTOR1	100
CASTOR2	94.4444
CASZ1	99.5089
CAT	100
CATIP	100
CATSPER1	100
CATSPER2	99.957
CATSPER3	100
CATSPER4	100
CATSPERB	100
CATSPERD	100
CATSPERE	100
CATSPERG	100
CATSPERZ	100
CAV1	100
CAV2	100
CAV3	100
CAVIN1	100
CAVIN2	100
CAVIN3	100
CAVIN4	100
CBARP	98.8237
CBFA2T2	100
CBFA2T3	99.967
CBFB	100
CBL	100
CBLB	100
CBLC	100
CBLIF	100
CBLL1	100
CBLL2	100
CBLN1	100
CBLN2	99.3697
CBLN3	100
CBLN4	100
CBR1	100
CBR3	100
CBR4	100
CBS	29.8857
CBX1	100
CBX2	100
CBX3	100
CBX4	100
CBX5	100
CBX6	99.7462
CBX7	100
CBX8	100
CBY1	100
CBY2	100
CBY3	100
CC2D1A	100
CC2D1B	100
CC2D2A	100
CC2D2B	97.7143
CCAR1	100
CCAR2	100
CCBE1	100
CCDC102A	99.5043
CCDC102B	100
CCDC103	100
CCDC105	100
CCDC106	100
CCDC107	100
CCDC110	100
CCDC112	100
CCDC113	100
CCDC115	100
CCDC116	100
CCDC117	97.9676
CCDC12	100
CCDC120	100
CCDC121	100
CCDC122	100
CCDC124	100
CCDC125	100
CCDC126	100
CCDC127	100
CCDC13	100
CCDC134	100
CCDC136	100
CCDC137	100
CCDC138	100
CCDC14	100
CCDC141	100
CCDC142	100
CCDC144A	90.8902
CCDC146	100
CCDC148	100
CCDC149	100
CCDC15	100
CCDC150	100
CCDC152	100
CCDC153	91.2048
CCDC154	100
CCDC157	100
CCDC158	100
CCDC159	100
CCDC160	100
CCDC163	100
CCDC166	100
CCDC167	100
CCDC168	100
CCDC169-SOHLH2	100
CCDC17	100
CCDC170	100
CCDC171	100
CCDC172	100
CCDC174	100
CCDC175	100
CCDC177	98.5028
CCDC178	100
CCDC179	100
CCDC18	100
CCDC180	100
CCDC181	100
CCDC182	100
CCDC183	100
CCDC184	100
CCDC185	100
CCDC186	100
CCDC187	100
CCDC188	100
CCDC190	100
CCDC191	100
CCDC192	100
CCDC194	99.947
CCDC195	100
CCDC196	100
CCDC197	100
CCDC198	100
CCDC200	75
CCDC201	100
CCDC22	100
CCDC24	100
CCDC25	100
CCDC27	100
CCDC28A	100
CCDC28B	100
CCDC3	99.5009
CCDC30	100
CCDC32	100
CCDC33	100
CCDC34	100
CCDC38	100
CCDC39	100
CCDC40	100
CCDC42	100
CCDC43	100
CCDC47	100
CCDC50	100
CCDC51	100
CCDC54	100
CCDC57	92.5926
CCDC59	100
CCDC6	100
CCDC60	100
CCDC61	99.8125
CCDC62	100
CCDC63	100
CCDC65	100
CCDC66	100
CCDC68	100
CCDC69	100
CCDC7	97.7358
CCDC70	100
CCDC71	100
CCDC71L	96.5732
CCDC73	99.9074
CCDC74A	100
CCDC74B	100
CCDC77	100
CCDC78	100
CCDC8	100
CCDC80	100
CCDC81	100
CCDC82	100
CCDC83	100
CCDC85A	99.9645
CCDC85B	100
CCDC85C	99.3291
CCDC86	100
CCDC87	100
CCDC88A	100
CCDC88B	100
CCDC88C	100
CCDC89	100
CCDC9	100
CCDC90B	100
CCDC91	100
CCDC92	100
CCDC92B	96.3559
CCDC93	100
CCDC96	100
CCDC97	100
CCDC9B	100
CCER1	100
CCER2	100
CCHCR1	100
CCIN	100
CCK	100
CCKAR	100
CCKBR	100
CCL1	100
CCL11	100
CCL13	100
CCL14	100
CCL15	100
CCL16	100
CCL17	100
CCL18	100
CCL19	100
CCL2	100
CCL20	100
CCL21	100
CCL22	100
CCL23	100
CCL24	100
CCL25	100
CCL26	100
CCL27	100
CCL28	100
CCL3	100
CCL3L3	80
CCL4	100
CCL4L2	80
CCL5	100
CCL7	100
CCL8	100
CCM2	100
CCM2L	97.4447
CCN1	100
CCN2	96.0538
CCN3	100
CCN4	100
CCN5	100
CCN6	100
CCNA1	100
CCNA2	100
CCNB1	100
CCNB1IP1	100
CCNB2	100
CCNB3	100
CCNC	100
CCND1	100
CCND2	100
CCND3	100
CCNDBP1	100
CCNE1	100
CCNE2	100
CCNF	100
CCNG1	100
CCNG2	100
CCNH	100
CCNI	100
CCNI2	100
CCNJ	100
CCNJL	97.9222
CCNK	99.7718
CCNL1	100
CCNL2	100
CCNO	100
CCNP	100
CCNQ	100
CCNT1	100
CCNT2	100
CCNY	100
CCNYL1	100
CCP110	100
CCPG1	100
CCR1	100
CCR10	100
CCR2	100
CCR3	100
CCR4	100
CCR5	100
CCR6	100
CCR7	100
CCR8	100
CCRL2	100
CCS	100
CCSAP	99.4005
CCSER1	96
CCSER2	100
CCT2	100
CCT3	100
CCT4	100
CCT5	100
CCT6A	100
CCT6B	100
CCT7	100
CCT8	100
CCT8L2	100
CCZ1	93.4309
CCZ1B	89.3654
CD101	100
CD109	100
CD14	100
CD151	100
CD160	100
CD163	100
CD163L1	100
CD164	100
CD164L2	100
CD177	99.2023
CD180	100
CD19	100
CD1A	100
CD1B	100
CD1C	100
CD1D	100
CD1E	100
CD2	100
CD200	100
CD200R1	100
CD200R1L	100
CD207	100
CD209	100
CD22	100
CD226	100
CD24	100
CD244	100
CD247	100
CD248	100
CD27	100
CD274	100
CD276	100
CD28	100
CD2AP	100
CD2BP2	100
CD300A	100
CD300C	100
CD300E	100
CD300H	100
CD300LB	100
CD300LD	100
CD300LG	100
CD302	96.6667
CD320	100
CD33	100
CD34	100
CD36	100
CD37	100
CD38	100
CD3D	100
CD3E	100
CD3G	100
CD4	100
CD40	100
CD40LG	100
CD44	100
CD46	100
CD47	99.9896
CD48	100
CD5	100
CD52	100
CD53	100
CD55	99.8243
CD58	100
CD59	100
CD5L	100
CD6	99.9167
CD63	100
CD68	100
CD69	100
CD7	100
CD70	100
CD72	100
CD74	100
CD79A	100
CD79B	100
CD80	100
CD81	100
CD82	100
CD83	100
CD84	100
CD86	100
CD8A	100
CD8B	100
CD8B2	100
CD9	100
CD93	100
CD96	100
CD99	50
CD99L2	100
CDA	100
CDADC1	100
CDAN1	100
CDC123	100
CDC14A	100
CDC14B	100
CDC16	100
CDC20	100
CDC20B	100
CDC23	100
CDC25A	100
CDC25B	100
CDC25C	100
CDC26	100
CDC27	100
CDC34	100
CDC37	100
CDC37L1	100
CDC40	100
CDC42	100
CDC42BPA	100
CDC42BPB	100
CDC42BPG	99.773
CDC42EP1	99.8738
CDC42EP2	100
CDC42EP3	100
CDC42EP4	100
CDC42EP5	93.6913
CDC42SE1	100
CDC42SE2	100
CDC45	100
CDC6	100
CDC7	100
CDC73	100
CDCA2	100
CDCA3	100
CDCA4	100
CDCA5	100
CDCA7	100
CDCA7L	100
CDCA8	100
CDCP1	100
CDCP2	100
CDH1	100
CDH10	100
CDH11	100
CDH12	100
CDH13	100
CDH15	100
CDH16	100
CDH17	100
CDH18	100
CDH19	100
CDH2	100
CDH20	100
CDH22	99.9078
CDH23	100
CDH24	99.6722
CDH26	100
CDH3	100
CDH4	100
CDH5	100
CDH6	100
CDH7	100
CDH8	100
CDH9	100
CDHR1	100
CDHR2	100
CDHR3	100
CDHR4	100
CDHR5	100
CDIN1	100
CDIP1	99.6533
CDIPT	100
CDK1	100
CDK10	100
CDK11A	88.3551
CDK11B	90.9751
CDK12	100
CDK13	99.8611
CDK14	100
CDK15	100
CDK16	100
CDK17	100
CDK18	100
CDK19	100
CDK2	100
CDK20	100
CDK2AP1	100
CDK2AP2	100
CDK3	100
CDK4	100
CDK5	100
CDK5R1	100
CDK5R2	98.134
CDK5RAP1	100
CDK5RAP2	100
CDK5RAP3	100
CDK6	100
CDK7	100
CDK8	100
CDK9	100
CDKAL1	100
CDKL1	100
CDKL2	100
CDKL3	100
CDKL4	92.3077
CDKL5	100
CDKN1A	100
CDKN1B	100
CDKN1C	97.0813
CDKN2A	100
CDKN2AIP	100
CDKN2AIPNL	100
CDKN2B	100
CDKN2C	100
CDKN2D	100
CDKN3	100
CDNF	100
CDO1	100
CDON	100
CDPF1	100
CDR2	100
CDR2L	100
CDRT15	100
CDRT15L2	100
CDRT4	100
CDS1	100
CDS2	100
CDT1	95.2105
CDV3	96.7024
CDX1	99.0412
CDX2	100
CDX4	100
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	97.7778
CDYL2	100
CEACAM1	100
CEACAM16	100
CEACAM18	100
CEACAM19	100
CEACAM20	100
CEACAM21	100
CEACAM3	100
CEACAM4	100
CEACAM5	100
CEACAM6	100
CEACAM7	100
CEACAM8	100
CEBPA	94.5854
CEBPB	99.5761
CEBPD	96.5185
CEBPE	100
CEBPG	100
CEBPZ	100
CEBPZOS	100
CECR2	100
CEL	95.0965
CELA1	100
CELA2A	100
CELA2B	100
CELA3A	100
CELA3B	100
CELF1	100
CELF2	100
CELF3	100
CELF4	100
CELF5	99.7327
CELF6	100
CELSR1	99.8932
CELSR2	100
CELSR3	100
CEMIP	100
CEMIP2	100
CENATAC	100
CEND1	100
CENPA	100
CENPB	100
CENPC	100
CENPE	100
CENPF	100
CENPH	100
CENPI	100
CENPJ	100
CENPK	100
CENPL	100
CENPM	100
CENPN	100
CENPO	100
CENPP	100
CENPQ	100
CENPS	100
CENPS-CORT	100
CENPT	100
CENPU	100
CENPV	99.3577
CENPVL1	0
CENPVL2	0
CENPVL3	88.2639
CENPW	100
CENPX	100
CEP104	100
CEP112	100
CEP120	100
CEP126	100
CEP128	100
CEP131	100
CEP135	100
CEP152	100
CEP162	100
CEP164	100
CEP170	100
CEP170B	99.9905
CEP19	100
CEP192	100
CEP20	100
CEP250	100
CEP290	100
CEP295	100
CEP350	100
CEP41	100
CEP43	100
CEP44	100
CEP55	100
CEP57	100
CEP57L1	100
CEP63	100
CEP68	100
CEP70	100
CEP72	100
CEP78	100
CEP83	100
CEP85	100
CEP85L	100
CEP89	100
CEP95	100
CEP97	100
CEPT1	100
CER1	100
CERCAM	100
CERK	99.175
CERKL	100
CERS1	92.3351
CERS2	100
CERS3	100
CERS4	100
CERS5	100
CERS6	100
CERT1	100
CES1	78.022
CES2	100
CES3	100
CES4A	100
CES5A	100
CETN1	100
CETN2	100
CETN3	100
CETP	100
CFAP100	100
CFAP107	100
CFAP119	100
CFAP141	100
CFAP157	100
CFAP161	100
CFAP20	100
CFAP206	100
CFAP20DC	100
CFAP210	100
CFAP221	100
CFAP251	100
CFAP276	100
CFAP298-TCP10L	100
CFAP299	100
CFAP300	100
CFAP36	100
CFAP410	100
CFAP418	100
CFAP43	100
CFAP44	100
CFAP45	100
CFAP46	100
CFAP47	100
CFAP52	100
CFAP53	100
CFAP54	100
CFAP57	100
CFAP58	100
CFAP61	100
CFAP65	100
CFAP69	100
CFAP70	100
CFAP73	100
CFAP74	100
CFAP77	100
CFAP91	100
CFAP92	99.5188
CFAP95	100
CFAP97	100
CFAP97D1	100
CFAP97D2	100
CFAP99	99.8318
CFB	100
CFC1	45.0709
CFC1B	0
CFD	100
CFDP1	100
CFH	100
CFHR1	80
CFHR2	95.7241
CFHR3	80
CFHR4	100
CFHR5	100
CFI	100
CFL1	100
CFL2	100
CFLAR	100
CFP	100
CFTR	100
CGA	100
CGAS	100
CGB1	97.457
CGB2	94.6724
CGB3	87.7275
CGB5	98.2222
CGB7	96.6481
CGB8	97.4815
CGGBP1	100
CGN	100
CGNL1	100
CGREF1	100
CGRRF1	100
CH25H	100
CHAC1	100
CHADL	99.7848
CHAF1A	100
CHAF1B	100
CHAMP1	100
CHAT	99.9781
CHCHD1	100
CHCHD10	100
CHCHD2	100
CHCHD3	100
CHCHD4	100
CHCHD5	100
CHCHD6	100
CHCHD7	100
CHD1	100
CHD1L	100
CHD2	100
CHD3	100
CHD4	100
CHD5	100
CHD6	100
CHD7	100
CHD8	100
CHD9	100
CHDH	100
CHEK1	100
CHEK2	100
CHERP	100
CHFR	100
CHGA	100
CHGB	100
CHI3L1	100
CHI3L2	100
CHIA	100
CHIC1	100
CHIC2	100
CHID1	100
CHIT1	100
CHKA	99.3381
CHKB	100
CHL1	100
CHM	100
CHMP1A	96.995
CHMP2A	100
CHMP2B	100
CHMP3	100
CHMP4A	100
CHMP4B	100
CHMP4C	100
CHMP5	100
CHMP6	100
CHMP7	100
CHN1	100
CHN2	94.1176
CHODL	100
CHORDC1	100
CHP1	100
CHP2	100
CHPF	100
CHPF2	100
CHPT1	99.4709
CHRAC1	100
CHRD	99.9941
CHRDL1	100
CHRDL2	100
CHRFAM7A	68.2418
CHRM1	100
CHRM2	100
CHRM3	100
CHRM4	100
CHRM5	100
CHRNA1	100
CHRNA10	100
CHRNA2	100
CHRNA3	100
CHRNA4	100
CHRNA5	98.6792
CHRNA6	100
CHRNA7	95.2821
CHRNA9	100
CHRNB1	100
CHRNB2	100
CHRNB3	100
CHRNB4	100
CHRND	100
CHRNE	100
CHRNG	99.4721
CHST1	100
CHST10	100
CHST11	100
CHST12	100
CHST13	95.8763
CHST14	98.3377
CHST15	100
CHST2	99.7489
CHST3	100
CHST4	100
CHST5	100
CHST6	100
CHST7	99.8905
CHST8	100
CHST9	100
CHSY1	98.9531
CHSY3	100
CHTF18	100
CHTOP	100
CHUK	100
CHURC1-FNTB	100
CIAO1	100
CIAO2A	100
CIAO2B	100
CIAO3	100
CIAPIN1	100
CIART	100
CIB1	100
CIB2	100
CIB3	100
CIB4	100
CIBAR1	100
CIBAR2	100
CIC	100
CIDEA	100
CIDEB	100
CIDEC	100
CIITA	100
CILK1	100
CILP	100
CILP2	100
CINP	100
CIP2A	100
CIPC	100
CIR1	100
CIRBP	100
CIROP	100
CISD1	100
CISD2	100
CISD3	87.5
CISH	100
CIT	100
CITED1	100
CITED2	100
CITED4	89.1171
CIZ1	100
CKAP2	100
CKAP2L	100
CKAP4	96.0248
CKAP5	100
CKB	100
CKLF	100
CKLF-CMTM1	100
CKM	100
CKMT1A	55.8837
CKMT1B	54.2093
CKMT2	100
CKS1B	100
CKS2	100
CLASP1	100
CLASP2	100
CLASRP	100
CLBA1	100
CLC	100
CLCA1	100
CLCA2	100
CLCA4	100
CLCC1	100
CLCF1	100
CLCN1	100
CLCN2	100
CLCN3	100
CLCN4	100
CLCN5	100
CLCN6	100
CLCN7	100
CLCNKA	100
CLCNKB	100
CLDN10	100
CLDN11	100
CLDN12	100
CLDN14	100
CLDN15	100
CLDN16	100
CLDN17	100
CLDN18	100
CLDN19	100
CLDN2	100
CLDN23	100
CLDN24	100
CLDN25	100
CLDN3	100
CLDN34	100
CLDN4	100
CLDN5	100
CLDN6	100
CLDN7	100
CLDN8	100
CLDN9	100
CLDND1	100
CLDND2	100
CLEC10A	100
CLEC11A	100
CLEC12A	100
CLEC12B	100
CLEC14A	100
CLEC16A	100
CLEC17A	100
CLEC18A	49.1994
CLEC18B	100
CLEC18C	43.7788
CLEC19A	100
CLEC1A	100
CLEC1B	100
CLEC20A	100
CLEC2A	100
CLEC2B	90
CLEC2D	100
CLEC2L	93.7053
CLEC3A	100
CLEC3B	100
CLEC4A	100
CLEC4C	100
CLEC4D	100
CLEC4E	100
CLEC4F	100
CLEC4G	100
CLEC4M	100
CLEC5A	100
CLEC6A	100
CLEC7A	100
CLEC9A	100
CLGN	100
CLHC1	93.3333
CLIC1	100
CLIC2	100
CLIC3	100
CLIC4	100
CLIC5	100
CLIC6	100
CLINT1	100
CLIP1	100
CLIP2	100
CLIP3	99.6664
CLIP4	100
CLK1	100
CLK2	100
CLK3	99.9444
CLK4	100
CLMN	100
CLMP	100
CLN3	100
CLN5	100
CLN6	99.2427
CLN8	100
CLNK	100
CLNS1A	100
CLOCK	100
CLP1	100
CLPB	100
CLPP	100
CLPS	100
CLPSL1	100
CLPSL2	100
CLPTM1	100
CLPTM1L	100
CLPX	100
CLRN1	100
CLRN2	100
CLRN3	100
CLSPN	100
CLSTN1	97.7097
CLSTN2	100
CLSTN3	100
CLTA	100
CLTB	100
CLTC	100
CLTCL1	100
CLTRN	100
CLU	100
CLUAP1	100
CLUH	100
CLUL1	100
CLVS1	100
CLVS2	100
CLXN	100
CLYBL	100
CMA1	100
CMAS	100
CMBL	100
CMC1	100
CMC2	100
CMC4	100
CMIP	100
CMKLR1	100
CMKLR2	100
CMPK1	100
CMPK2	99.691
CMSS1	100
CMTM2	100
CMTM3	97.5
CMTM4	100
CMTM5	100
CMTM6	100
CMTM7	99.3291
CMTM8	100
CMTR1	100
CMTR2	100
CMYA5	100
CNBD1	100
CNBD2	100
CNBP	100
CNDP1	100
CNDP2	100
CNEP1R1	100
CNFN	100
CNGA1	100
CNGA2	100
CNGA3	100
CNGA4	100
CNGB1	100
CNGB3	100
CNIH1	100
CNIH2	100
CNIH3	100
CNIH4	100
CNKSR1	100
CNKSR2	100
CNKSR3	100
CNMD	100
CNN1	100
CNN2	100
CNN3	99.8936
CNNM1	100
CNNM2	100
CNNM3	98.2476
CNNM4	99.7175
CNOT1	100
CNOT10	100
CNOT11	100
CNOT2	100
CNOT3	100
CNOT4	100
CNOT6	100
CNOT6L	100
